CUSTOMER_ID,std_pago_unired,max_pago_unired,avg_pago_unired,pago_unired_mensual,avg_dia_pago_unired,max_dia_pago_unired,min_dia_pago_unired,avg_uso_tarjeta,PAYMENT_MEAN_ID,avg_pago_retail_mensual,max_pago_retail_mensual,std_pago_retail_mensual,SPEND_AMT,DISCOUNT_AMT,GENDER,EDAD,MOBILE_CONTACTABILITY,EMAIL_CONTACTABILITY,GSE,CIVIL_STATUS,bloqueo
58094578,907.5355640414316,32042,30420.4,152102,3.130495168499705,3.130495168499705,3.130495168499705,0.0,0,91014.58333333331,236556,77879.83750328374,1092175,154250,MASCULINO,40,1,0,D,SOLTERO,1
60008446,13290.612862091799,52040,23972.33333333333,215751,8.574548010635219,14.181364924121766,1.7320508075688772,0.7932489451476793,0,11231.2,37163,14774.374917403446,56156,10977,FEMENINO,47,1,0,D,DIVORCIADO,0
79026336,40509.65988241433,125025,39679.3,396793,5.962828553037426,7.7781745930520225,3.5355339059327378,0.0,0,3228.0,3288,84.8528137423857,6456,1149,FEMENINO,33,1,0,C3,CASADO,0
89413716,10174.61461771637,43988,37098.42857142857,259689,2.6076809620810595,2.6076809620810595,2.6076809620810595,0.0,0,14185.5,22649,11969.19648514469,28371,1448,FEMENINO,58,1,0,E,CASADO,1
91129140,26048.012024806125,94112,36602.22222222222,329420,5.9944542005326555,9.867454923467687,2.6457513110645907,0.0,0,88883.1,141240,27983.9761984922,888831,84449,FEMENINO,41,1,1,C2,CASADO,0
97097578,21530.576264599007,85050,45728.571428571435,320100,10.44253270879002,15.307950004273376,1.1547005383792517,0.7272727272727273,0,28301.0,30936,3726.452736853105,56602,1593,FEMENINO,48,1,0,C3,DIVORCIADO,0
51364668,11810.831892800776,40290,27965.0,167790,8.426608833372885,14.153915830374766,0.0,0.053475935828877004,1,12041.5,17242,4710.374684318294,48166,6949,FEMENINO,66,1,1,E,VIUDO,0
6368394,36461.03565908864,90218,47839.0,191356,2.953629620379912,3.7859388972001824,2.1213203435596424,0.02540220152413209,1,66816.33333333331,130097,40197.02029690758,601347,262829,FEMENINO,49,1,1,C3,CASADO,1
86983224,15768.531182105251,84080,66116.15384615384,859510,2.75811397237155,3.3427896171076075,2.3149458652362385,0.13559322033898305,1,47873.91666666666,104537,22359.00634667395,574487,55449,MASCULINO,85,1,0,D,CASADO,0
50592508,22399.076358017704,124296,81651.76923076923,1061473,6.347744115592339,20.506096654409877,0.792961461098759,0.29600000000000004,0,3045.0,5605,2246.5460155536543,9135,1638,FEMENINO,51,1,1,E,CASADO,0
28802786,4401.766174451507,15900,9686.363636363636,106550,2.876567916753382,4.535573676110727,0.8366600265340752,0.0,0,6767.11111111111,16560,5416.448893058174,60904,1684,FEMENINO,55,1,0,D,SOLTERO,1
35097776,33077.330929634736,111700,48512.5,388100,5.4457085328229065,6.733003292241386,4.273952113286562,0.0,0,129562.0,246741,73019.2846760361,1425182,189280,MASCULINO,56,1,1,C3,CASADO,0
89009468,30602.15474439668,116600,46516.66666666666,418650,9.90058630554435,11.604596790352806,8.465616732800196,0.1111111111111111,1,5999.5,7160,1641.1948391339768,11999,120,FEMENINO,64,1,0,E,SOLTERO,0
67919862,31055.97557880794,120816,75322.66666666669,903872,3.104551768809624,7.546680127869536,1.3751033019046572,0.0,0,92498.875,151741,31009.078004617113,739991,89303,MASCULINO,54,1,0,D,DIVORCIADO,1
9922184,32252.195136809783,112463,66090.85714285714,462636,8.540156624675317,12.020815280171306,4.086563348340509,0.5740740740740741,1,22815.4,66298,17566.585421697007,228154,24590,MASCULINO,42,1,1,C3,SOLTERO,0
20632432,80.5646738134447,19154,19056.0,76224,3.5939764421413036,3.5939764421413036,3.5939764421413036,0.31666666666666665,1,22627.545454545456,40681,9514.730898597569,248903,13452,FEMENINO,78,0,0,C3,VIUDO,0
34965726,56477.814739036876,206084,121090.33333333331,1453084,4.031889608653912,4.39988344833978,3.5355339059327378,0.6470588235294118,0,19732.33333333333,43157,18494.07954634852,118394,7080,FEMENINO,75,0,0,D,CASADO,0
24975982,3667.924026839524,27400,20483.33333333333,122900,2.2286019533929045,2.2286019533929045,2.2286019533929045,0.0,0,69433.5,98674,41352.31167057049,138867,4354,FEMENINO,75,1,0,D,CASADO,1
36333464,66878.52992275463,225800,120616.91666666669,1447403,9.11709655764317,11.155580204407554,7.587583842794001,0.056338028169014086,1,21818.8,36788,12195.62508443089,109094,5049,FEMENINO,63,1,0,C3,CASADO,0
1100686,21231.129956824945,162548,113029.92307692306,1469389,1.6347089026081465,3.3574882386580702,0.9003366373785201,0.9148936170212766,1,24112.2,62379,22945.927235568408,120561,729,FEMENINO,59,0,0,C3,SOLTERO,0
99630262,24946.98008944837,115524,78154.75,312619,2.472681485625776,2.6299556396765835,2.3154073315749684,0.15254237288135594,1,19212.33333333333,34469,13639.129896490222,57637,7863,MASCULINO,59,1,0,D,CASADO,0
68943020,0.0,21830,21830.0,240130,2.2074254852038093,2.2074254852038093,2.2074254852038093,0.42857142857142855,1,16223.333333333336,25378,8081.385091678282,146010,9430,FEMENINO,61,1,0,D,CASADO,0
49101268,45659.33653891878,135820,60421.91666666666,725063,6.903227759579307,12.059197420402505,1.0,0.0,0,97606.91666666669,141852,26020.513231114528,1171283,127790,FEMENINO,53,1,1,C3,SOLTERO,0
23687256,19104.623427327744,52293,32395.6,161978,3.506653781055105,5.656854249492381,2.217355782608345,0.06976744186046513,1,80158.5,147404,95099.49810855996,160317,24530,FEMENINO,55,1,0,D,SOLTERO,0
4271320,35566.96870271629,96321,45775.5,274653,3.45412096461518,11.387127235025813,0.0,0.1271186440677966,0,89605.75,216061,58550.28226641843,1075269,101185,MASCULINO,55,1,0,E,SOLTERO,0
1607686,100496.87843376935,442361,162150.25,1945803,3.690564319888543,5.987866519432899,1.3093073414159542,0.022222222222222227,0,8344.714285714286,14601,4237.709865571486,58413,4186,FEMENINO,46,1,1,C2,CASADO,1
30559608,42565.823702558286,222430,120840.75,1450089,11.901933564493115,13.808612449401924,10.116935353770973,0.15384615384615385,1,20140.8,40749,12889.206861211871,201408,9332,MASCULINO,66,1,1,ABC1,CASADO,1
77828078,44167.81772156866,147560,45552.5,364420,1.8701538874675319,2.3260942125619692,1.4142135623730951,0.20987654320987653,1,24578.25,39434,11612.07513395718,98313,2386,MASCULINO,51,1,1,ABC1,CASADO,0
72430584,2108.132425210101,34990,30990.1,309901,3.0983866769659336,3.0983866769659336,3.0983866769659336,0.4426229508196721,1,49366.09090909091,94521,26812.88398309494,543027,19533,MASCULINO,35,1,1,D,SOLTERO,1
16045640,26321.8336855818,136650,82335.71428571429,576350,2.9277002188456,2.9277002188456,2.9277002188456,0.6938775510204082,0,32711.0,62080,41534.03811333543,65422,4590,FEMENINO,68,1,0,D,SOLTERO,0
74718632,30356.33000583366,135578,82771.61538461539,1076031,6.104746647255743,10.314023704031337,1.8093325317714024,0.0,0,10290.375,29734,8829.371793500211,82323,5261,FEMENINO,61,1,0,C3,CASADO,1
25219900,10368.83866849771,58674,51614.66666666666,619376,1.8167533207510165,1.9692073983655909,1.7298624923456316,0.050724637681159424,1,36590.333333333336,93755,49519.339104367435,109771,11457,FEMENINO,38,1,1,D,CASADO,0
93038158,0.0,84379,84379.0,928169,2.638870281699418,2.638870281699418,2.638870281699418,0.0,0,13169.0,20293,7951.969630223697,39507,3635,MASCULINO,67,1,0,E,CASADO,1
43431472,22748.671289869777,58100,26986.363636363636,296850,2.7904837649550283,6.300793600809347,1.1401754250991378,0.6615384615384615,1,110887.83333333331,154742,22094.3268277107,1330654,169132,FEMENINO,50,1,0,C3,SOLTERO,1
64674776,15382.150289796245,57787,41495.41666666666,497945,2.83180511106929,4.630814663149937,1.0327955589886444,0.4677419354838709,1,36453.5,58366,15597.976501599316,364535,20074,FEMENINO,52,1,1,C3,CASADO,1
75484360,69463.67897427421,311705,98765.84615384617,1283956,6.055308917517982,6.868437857074287,5.018148879997303,0.1851851851851852,1,23106.5,41114,14098.03632729446,184852,22941,FEMENINO,43,1,0,D,DIVORCIADO,1
42807354,28989.40010574398,141735,83435.90909090909,917795,11.55748175924949,11.55748175924949,11.55748175924949,0.125,1,79325.5,82487,4471.03617744254,158651,21310,MASCULINO,47,1,0,C3,DIVORCIADO,0
31286734,1073.1359031672864,34749,32915.333333333336,197492,5.528712930390459,5.528712930390459,5.528712930390459,0.0,0,11287.2,24845,6000.4517941012855,112872,13874,MASCULINO,32,1,1,E,SOLTERO,1
89841128,34966.3156766623,147515,72837.0,946881,7.377930018466394,10.7922531138186,3.5355339059327378,0.8787878787878788,1,89765.16666666669,151304,26482.63249697237,1077182,59923,MASCULINO,62,1,0,D,CASADO,0
11684672,36702.73169261384,101257,58827.2,294136,6.752523106037828,9.899494936611664,3.6055512754639887,0.2441860465116279,1,56697.8,87706,21994.1602491813,566978,81226,FEMENINO,45,1,0,C3,CASADO,1
19852322,41395.56209828939,166519,88720.1,887201,12.241455994787824,13.643350968183205,10.93056598384881,0.0,0,23325.33333333333,28816,6005.39668409451,69976,1592,MASCULINO,43,1,0,,CASADO,0
80337328,135136.92853510292,506683,276635.41666666674,3319625,7.590085060401278,10.235782423931516,4.944387696871039,0.0,0,5581.0,14137,5710.075726292954,33486,13996,FEMENINO,50,1,1,C2,CASADO,0
58352726,0.0,7673,7673.0,53711,2.2990681342044397,2.2990681342044397,2.2990681342044397,0.4852941176470588,1,46079.1,97427,28871.433599667333,460791,16842,FEMENINO,65,1,1,C3,CASADO,1
6168472,28010.976241924178,212938,148229.23076923078,1926980,2.074800741622288,2.7873339895374523,0.5773502691896258,0.3164556962025317,1,75952.90909090909,104479,16762.481978839205,835482,125869,FEMENINO,56,1,1,C3,CASADO,0
61696528,6386.970088912791,29000,20023.75,80095,0.0,0.0,0.0,0.4528301886792453,1,42099.454545454544,85032,20408.54200752046,463094,57906,FEMENINO,62,1,0,ABC1,CASADO,0
70856830,41099.39763424076,152860,74048.30769230769,962628,6.4041910804628435,8.330512343033645,4.381780460041329,0.0972972972972973,1,39582.2,83496,29657.978735915236,197911,18993,FEMENINO,55,1,0,D,DIVORCIADO,1
36932630,20173.752021431766,83861,34796.8,347968,9.536627316723727,14.142135623730953,5.89036743942418,0.11420612813370473,1,8671.0,17181,7338.306389533397,34684,10886,FEMENINO,36,1,1,C3,CASADO,0
44265042,1644.2346828563414,11049,9099.76923076923,118297,1.126601424298216,1.126601424298216,1.126601424298216,0.0,0,3377.6,7165,2938.0245574194923,16888,6471,MASCULINO,53,1,0,D,SOLTERO,1
56205830,41961.220391647454,267067,191399.38461538465,2488192,3.93730447017838,5.072205903477571,2.042841798666526,0.012,0,203563.8333333333,338368,99417.59592275711,2442766,517835,MASCULINO,45,1,1,C3,CASADO,1
70856830,41099.39763424076,152860,74048.30769230769,962628,6.4041910804628435,8.330512343033645,4.381780460041329,0.0972972972972973,0,7875.428571428572,13082,3875.121110242571,55128,4710,FEMENINO,55,1,0,D,DIVORCIADO,1
64813874,38785.453590958685,180400,76834.61538461539,998850,5.734743521078383,7.899367063252599,2.2074254852038093,0.4107142857142857,1,127242.91666666669,261276,64485.42374614356,1526915,108904,MASCULINO,47,1,1,C3,CASADO,1
90980122,20132.65116669933,48990,32381.0,97143,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.0,0,5401.333333333333,7296,2960.340746152938,16204,0,MASCULINO,59,1,0,D,CASADO,1
75484360,69463.67897427421,311705,98765.84615384617,1283956,6.055308917517982,6.868437857074287,5.018148879997303,0.1851851851851852,1,23106.5,41114,14098.03632729446,184852,22941,FEMENINO,43,1,0,D,DIVORCIADO,1
96940456,51892.52320199155,283674,157599.53846153847,2048794,5.123758502049309,6.0976895773578175,3.1132471299766253,0.10869565217391304,1,56043.5,80361,34390.13830300774,112087,16889,MASCULINO,61,1,1,D,CASADO,0
88127124,8096.372644585969,31200,25475.0,50950,0.0,0.0,0.0,0.3428571428571429,1,13572.25,14873,1156.4290942379473,54289,1199,MASCULINO,68,1,0,D,CASADO,1
1663808,28093.647198893515,106380,72136.46153846152,937774,6.640216372275952,11.68716148556798,1.9839096340048952,0.12903225806451613,0,30715.5,49536,26616.20635064284,61431,3629,MASCULINO,40,1,1,C3,CASADO,0
3229326,72462.35791155684,242870,135148.46153846153,1756930,9.08105833221124,9.2936482160194,8.868468448403076,0.0,0,12973.0,15668,5199.754289066616,51892,4223,FEMENINO,59,1,0,C3,VIUDO,0
74768328,22925.934579938857,107606,78257.81818181818,860836,6.596162043406067,12.683103370670409,0.7071067811865476,0.4166666666666667,1,4537.666666666667,8574,2246.5075116722846,40839,2977,MASCULINO,69,1,0,C3,CASADO,0
74440170,47747.89011944898,209562,156214.23076923078,2030785,8.614973201586176,13.723459233492605,2.312175133106021,0.15217391304347827,1,113716.5,132775,26952.789178487637,227433,8472,FEMENINO,58,1,0,C3,SOLTERO,0
35334636,1866.7619023324853,40100,38780.0,77560,0.0,0.0,0.0,0.08620689655172414,1,31998.0,33235,1749.3821766555186,63996,19149,FEMENINO,43,1,1,C3,SOLTERO,0
42047030,22136.035137304967,81058,46730.6,467306,8.774916561460984,12.258330500792784,5.291502622129181,0.052356020942408384,0,26883.44444444444,73219,25070.35969581964,241951,98117,FEMENINO,31,1,1,D,SOLTERO,1
85894448,20093.205271932104,76350,40853.1,408531,7.358999668085215,11.510864433221338,3.2071349029490928,0.13846153846153847,0,63332.5,76646,12366.730525890827,379995,14181,FEMENINO,42,1,0,D,SOLTERO,1
52684028,74621.76215908649,339014,215725.5,2588706,8.854508996997188,15.143755588800731,6.603029607687671,0.054054054054054064,1,74311.5,90039,22242.04380222285,148623,28715,FEMENINO,37,1,1,C3,SOLTERO,0
97067734,192674.58036560143,556007,208657.16666666663,2503886,8.75275404818248,13.212548148310704,3.5355339059327378,0.07692307692307693,1,39183.0,88328,42609.417491911336,117549,37524,FEMENINO,31,1,0,E,SOLTERO,1
38165464,85247.85017914919,279300,121358.16666666669,728149,11.15886803191821,12.275992831539126,10.209705932988241,0.0,0,141701.08333333337,201128,41379.62587039959,1700413,289840,FEMENINO,42,1,1,C3,CASADO,1
1402914,25693.897350668052,83441,48138.66666666666,288832,3.3076753364479257,7.094598884597588,0.0,0.0,0,31949.8,73017,24476.41560904428,319498,31873,FEMENINO,50,1,0,C3,SOLTERO,1
64765304,46490.009893540744,189090,100426.91666666669,1205123,9.789447098770893,13.329166015421471,8.431473393763605,0.0,0,41730.5,79557,29817.676664466442,166922,45034,FEMENINO,40,1,0,C3,CASADO,1
26432710,67102.55547998485,259312,99526.22222222223,895736,4.912421021645608,5.849297882163782,4.2895221179054435,0.0,0,36536.833333333336,78377,25577.13204733218,219221,27279,MASCULINO,42,1,1,C3,CASADO,1
94408976,43639.69458032564,318139,186182.3076923077,2420370,5.085136402403917,5.940615211483497,2.5293153020997403,0.0,0,42357.857142857145,69418,21101.84744225468,296505,55983,FEMENINO,52,1,1,C3,CASADO,1
36932630,20173.752021431766,83861,34796.8,347968,9.536627316723727,14.142135623730953,5.89036743942418,0.11420612813370473,1,8671.0,17181,7338.306389533397,34684,10886,FEMENINO,36,1,1,C3,CASADO,0
8509228,4589.394559660613,23140,14118.333333333336,169420,6.921556927620361,7.209864274529919,6.6332495807108,0.15,1,4785.0,6110,1873.8329701443508,9570,1052,MASCULINO,71,1,1,C3,CASADO,0
78469758,21480.26952487121,71250,39194.88888888888,352754,7.4037036643255,11.930353445448857,3.5355339059327378,0.0,0,41264.5,46101,6839.843894417474,82529,16879,FEMENINO,56,1,1,D,CASADO,1
79320928,26125.18628126447,110287,59434.307692307695,772646,4.78684821737504,9.802597058479405,2.7888667551135864,0.7218543046357616,0,49712.3,95491,20809.178237018397,497123,36451,MASCULINO,57,1,1,ABC1,CASADO,0
84420636,26049.336630495767,84600,45425.0,454250,8.576542483936501,8.798335881615017,8.273787255879594,0.5849056603773585,0,18632.1,44174,16294.205346618712,186321,18454,FEMENINO,51,1,1,C3,DIVORCIADO,1
50422418,11185.579923020789,49469,23172.75,185382,1.7677669529663689,1.7677669529663689,1.7677669529663689,0.05357142857142857,1,34978.0,48407,18991.47392910829,69956,7153,MASCULINO,49,1,0,C3,CASADO,0
17025788,26125.22462263881,80716,49841.75,199367,3.85337115112852,4.242640687119285,3.4641016151377544,0.0,0,78615.75,185678,61008.426555564554,628926,131292,MASCULINO,58,1,1,C3,CASADO,1
67337954,35520.276374098044,134540,69774.23076923077,907065,3.6974579339409783,5.853644293527879,1.8708286933869709,0.045454545454545456,1,34775.25,80464,31694.016610658018,139101,44721,FEMENINO,41,1,1,C3,CASADO,0
19284354,12628.792662110027,66178,47104.46153846153,612358,5.362060848933327,8.09554684921771,1.9540168418367887,0.007021063189568706,0,66664.5,116598,70616.63291675692,133329,21846,FEMENINO,48,1,1,E,DIVORCIADO,0
39842856,31711.77619996096,104199,47518.61538461538,617742,6.880848822907808,13.07669683062202,1.914854215512676,0.12871287128712872,1,5706.5,7263,2201.2234098337226,11413,1507,FEMENINO,43,1,1,D,SOLTERO,1
86914192,17090.4278652754,57600,34410.27272727273,378513,6.146172212228558,9.961831921795067,1.3038404810405295,0.07547169811320754,0,19359.166666666668,27469,7695.954376597269,116155,5024,FEMENINO,57,1,0,D,CASADO,1
36932630,20173.752021431766,83861,34796.8,347968,9.536627316723727,14.142135623730953,5.89036743942418,0.11420612813370473,1,109498.6,145462,57873.16501453848,547493,151687,FEMENINO,36,1,1,C3,CASADO,0
75076654,32143.645192205942,115595,49994.33333333334,599932,13.1952632094005,15.37313674346694,11.72221209543047,0.054054054054054064,1,39034.0,58855,18521.901549247043,117102,6483,FEMENINO,42,1,1,C3,DIVORCIADO,0
14600976,12566.938649415848,55631,32008.272727272728,352091,6.051349771420775,20.506096654409877,1.1303883305208782,0.5467625899280576,1,30157.41666666667,42482,9142.971562485809,361889,65592,FEMENINO,61,1,1,C3,SOLTERO,0
72618898,74691.53789325117,339488,139273.76923076922,1810559,6.544591193560678,8.31330927555995,4.375882956427383,0.0,0,149478.5,182824,47157.65834411204,298957,13275,MASCULINO,78,1,0,C3,CASADO,1
2582570,13032.030869032984,53320,32994.28571428572,230960,5.170020990212135,8.266397845091497,2.073644135332772,0.5284552845528455,0,7675.6,14232,4289.472700046527,76756,6730,MASCULINO,55,1,0,C3,CASADO,0
65584026,66099.06816812507,231095,129975.77777777777,1169782,14.785879149452775,14.785879149452775,14.785879149452775,0.0,0,6507.75,18554,8359.442659850796,26031,10325,FEMENINO,40,1,0,C3,SOLTERO,1
39842856,31711.77619996096,104199,47518.61538461538,617742,6.880848822907808,13.07669683062202,1.914854215512676,0.12871287128712872,1,5706.5,7263,2201.2234098337226,11413,1507,FEMENINO,43,1,1,D,SOLTERO,1
18064316,65104.9819353918,267495,150091.84615384616,1951194,7.1301337044575925,8.955445270895243,3.0000000000000004,0.0963855421686747,0,88838.66666666669,173953,50300.60608587197,1066064,51826,MASCULINO,53,1,0,C3,CASADO,1
50874674,12946.556813814756,63650,51383.33333333334,154150,0.6206024398552664,0.7071067811865476,0.5773502691896258,0.25,0,12163.0,25061,8733.101085606908,97304,2077,FEMENINO,61,1,0,D,CASADO,0
8466982,24990.567860694962,75199,57528.0,115056,3.5355339059327378,3.5355339059327378,3.5355339059327378,0.0,0,41306.0,64176,20810.67560171942,123918,4934,MASCULINO,43,1,1,C2,CASADO,1
69085016,58220.580846388926,220983,105785.5,1269426,4.511609028816203,8.408781263606597,0.8366600265340755,0.11016949152542373,1,24558.0,34008,6757.996152706805,171906,33044,FEMENINO,38,1,0,ABC1,SOLTERO,0
97710824,25933.301389379278,88842,46259.428571428565,323816,6.654010480299412,7.4105780251385704,6.055300708194984,0.06451612903225806,0,82855.875,113069,32899.25267686834,662847,88770,FEMENINO,62,1,0,,SOLTERO,0
30737356,62750.1919540104,233744,73695.08333333331,884341,7.245036009789867,14.52583904633395,3.2705394924123103,0.0970873786407767,0,7204.5,8701,2116.3705960913367,14409,1765,FEMENINO,55,1,0,C3,CASADO,0
3857514,27711.304858206237,125008,85891.22222222223,773021,10.050171962309488,11.262294868910407,8.838049055708568,0.061032863849765265,1,61053.42857142857,110555,31827.98381852644,427374,18959,MASCULINO,46,1,0,C3,CASADO,1
85314646,39816.31758339181,128968,72434.41666666669,869213,10.457868357620557,15.01110699893027,4.454131308603925,0.02064896755162242,0,24906.0,44408,14291.267543503618,199248,35852,FEMENINO,41,1,1,D,CASADO,0
28001372,32203.34538832884,109910,52557.8,262789,8.56792896196719,10.064790112068906,7.071067811865476,0.0,0,11487.0,11932,629.3250352560273,22974,480,FEMENINO,66,1,0,C3,DIVORCIADO,1
73661198,39590.0385198095,121823,80464.0,965568,3.2617483904811064,6.969714705561705,2.0248456731316584,0.2280130293159609,1,41112.1,80159,21717.105922648985,411121,21841,FEMENINO,66,1,0,C3,CASADO,0
9336042,13000.40749706499,44470,21930.384615384617,285095,5.461913328793173,7.679172935264383,3.2446537223219645,0.08064516129032258,1,12848.5,20609,6514.431901555193,51394,1396,FEMENINO,55,1,0,C3,CASADO,1
38826548,57409.754127004206,255290,158213.38461538462,2056774,2.6195980491765516,4.63582884616215,0.5773502691896258,0.07042253521126761,0,36951.0,88946,20145.955452420443,443412,30016,FEMENINO,58,1,0,D,CASADO,0
30882472,37937.099636625964,155526,101550.625,812405,5.828514091076643,8.336666000266531,2.588435821108957,0.15625,1,54240.0,96984,45167.61354112037,162720,16273,FEMENINO,53,1,0,ABC1,CASADO,1
51357052,18695.83763349965,66130,29074.272727272728,319817,6.999070343540873,8.32094316998351,5.019960159204453,0.22666666666666666,1,50207.428571428565,97029,27986.6395616262,351452,23235,FEMENINO,58,1,0,E,CASADO,0
95750404,25282.23779113061,148370,93477.5,1121730,4.230154033748464,7.369375299690763,0.9574271077563378,0.039568345323741004,1,29821.5,48909,18333.570565131788,119286,6215,MASCULINO,40,1,1,E,SOLTERO,1
51980082,6845.709186981819,49997,41515.454545454544,456670,1.1592206737090671,1.3887301496588278,1.044465935734187,0.06273062730627306,0,172142.9090909091,235621,48251.07838889105,1893572,122738,MASCULINO,80,1,0,E,CASADO,1
72528168,9774.173809927192,37730,23571.5,94286,2.1213203435596424,2.1213203435596424,2.1213203435596424,0.6521739130434783,0,26234.0,37143,15427.655751928094,52468,2170,FEMENINO,54,1,1,C3,SOLTERO,1
14828974,18278.102721282194,91200,55010.61538461538,715138,7.149224117635568,7.433034373659253,6.952217871538072,0.0975609756097561,1,50749.0,55284,6413.458505361986,101498,15038,FEMENINO,41,1,0,D,DIVORCIADO,0
12830312,26492.30439014319,140052,87926.5,527559,9.356012785732595,12.48198702130394,3.4205262752974144,0.27058823529411763,0,37042.125,91069,30039.34415984429,296337,15957,MASCULINO,61,1,1,C3,CASADO,0
6412504,20727.838423241334,80090,61348.8,306744,7.890073032350196,11.31370849898476,1.1547005383792517,0.0,0,14873.0,30409,14324.886072845395,44619,5033,MASCULINO,62,1,1,C3,CASADO,1
5386288,43705.37436579792,171304,59484.5,713814,5.9751041920433785,8.965620611043972,3.1847852585154217,0.0,0,29965.0,46170,13331.415498738308,179790,23690,MASCULINO,65,1,0,D,CASADO,0
75072702,53689.1433029301,227039,107114.53846153848,1392489,4.951661932258091,9.444575162494077,2.5000000000000004,0.328125,1,85645.75,146836,39816.989915469145,685166,55570,FEMENINO,57,1,0,E,CASADO,0
43431472,22748.671289869777,58100,26986.363636363636,296850,2.7904837649550283,6.300793600809347,1.1401754250991378,0.6615384615384615,1,110887.83333333331,154742,22094.3268277107,1330654,169132,FEMENINO,50,1,0,C3,SOLTERO,1
64945850,37034.324230019934,167870,96193.41666666669,1154321,7.7907515525259825,13.025615788386615,0.5773502691896262,0.30303030303030304,1,21288.5,53884,17845.789339972234,212885,15411,FEMENINO,53,1,0,C3,SOLTERO,0
63634896,25016.74741099732,149234,104620.76923076923,1360070,3.9402308310043255,6.6775552105350355,2.309401076758503,0.2,1,83151.25,177279,69250.21889917269,332605,32707,FEMENINO,56,1,1,D,DIVORCIADO,0
45657952,28696.746378827847,98800,61024.307692307695,793316,4.016046974175636,5.873670062235366,1.4142135623730951,0.03088803088803089,1,42475.833333333336,69750,18659.916060011277,254855,81280,FEMENINO,73,1,1,C3,SOLTERO,0
40411200,35873.614432554125,132602,75656.3,756563,7.368419118553961,9.363371576132566,4.163331998932265,0.004106776180698152,0,10467.5,11926,2062.630480721159,20935,3789,MASCULINO,51,1,0,E,CASADO,0
63794210,46766.89668273205,123034,69101.33333333331,207304,4.849153066909881,5.656854249492381,4.0414518843273814,0.0,0,11665.0,20905,8443.090705817784,46660,2620,MASCULINO,39,1,0,E,CASADO,1
26432710,67102.55547998485,259312,99526.22222222223,895736,4.912421021645608,5.849297882163782,4.2895221179054435,0.0,0,38238.57142857143,74485,22649.347112423522,267670,27384,MASCULINO,42,1,1,C3,CASADO,1
67245178,81289.53041136356,253040,153809.66666666663,1384287,9.454493775323806,12.959644321985884,0.7071067811865476,0.1851851851851852,0,23304.375,61519,19718.398731985602,186435,9588,MASCULINO,61,0,0,C3,SOLTERO,0
45657952,28696.746378827847,98800,61024.307692307695,793316,4.016046974175636,5.873670062235366,1.4142135623730951,0.03088803088803089,0,246057.25,456529,100874.78989783235,2952687,436256,FEMENINO,73,1,1,C3,SOLTERO,0
80598886,40644.15309009051,110117,49045.875,392367,2.8554443126683684,4.929503017546495,2.0615528128088303,0.4671532846715328,1,58079.33333333334,105306,26991.422372616264,696952,56424,FEMENINO,46,1,1,C3,DIVORCIADO,0
94333770,43781.04180727966,172577,114365.30769230767,1486749,1.6546170615026887,1.7477257950106062,1.4298407059684812,0.051094890510948905,0,39541.75,61867,18658.81256270077,158167,14108,FEMENINO,68,1,0,D,CASADO,0
70576800,12501.175341665954,97980,80755.61538461539,1049823,0.6434765547054944,0.8320502943378437,0.5547001962252289,0.18421052631578946,1,61812.0,123058,19780.30698814997,741744,37869,MASCULINO,67,1,0,D,CASADO,0
47097592,31705.764639314984,105750,51487.5,617850,6.988544718412367,8.845308003919962,3.6343900738351143,0.0347682119205298,1,43353.5,69496,36971.078054338635,86707,14341,FEMENINO,57,1,0,D,CASADO,0
2351218,36720.925863278695,172302,125260.38461538461,1628385,4.8017544453570435,8.100068586815244,1.9760470401187071,0.36607142857142855,1,148484.0909090909,229784,56423.86226492219,1633325,116022,MASCULINO,60,1,1,C3,CASADO,1
34357356,38718.24220300953,142486,63025.90909090909,693285,9.165789943059103,12.154310870109944,2.8284271247461903,0.13953488372093026,1,14627.833333333336,24563,7294.246977355967,87767,7139,FEMENINO,41,1,0,D,SOLTERO,1
73769992,15670.218109715659,52240,25999.16666666667,311990,2.2937373119587763,6.220932405998316,0.5,0.7317073170731707,1,42219.142857142855,68367,17621.245069787885,295534,56416,FEMENINO,50,1,1,C3,CASADO,0
82158224,31907.621719732164,128050,89977.14285714287,629840,7.492129650478269,15.011106998930273,3.366501646120693,0.008695652173913044,0,37777.0,44491,9495.029857772959,75554,5968,MASCULINO,40,1,0,C2,CASADO,1
12689420,29402.440379442432,91470,40375.66666666666,242254,12.810252429195852,13.674794331177347,11.945710527214361,0.25806451612903225,1,60445.285714285725,153867,48081.93819136345,423117,34306,MASCULINO,59,1,0,C3,CASADO,1
23911420,17901.585216754618,66872,33692.0,404304,7.13546009538762,11.31370849898476,1.4142135623730951,0.2432432432432433,1,17793.6,41551,12354.590556640158,177936,26656,FEMENINO,47,1,0,C3,CASADO,0
51363286,10047.842073466983,41231,32425.33333333333,97276,1.3943863903263403,2.0816659994661326,0.7071067811865476,0.16470588235294115,1,57272.555555555555,144411,38074.678777735964,515453,44663,MASCULINO,43,1,0,D,SOLTERO,0
